Y,0.5,30000,公共危險,N,N,,
Y,1.25,0,公共危險,N,N,,
Y,1.58,0,公共危險,Y,N,,
Y,1.5,80000,公共危險,Y,N,,
Y,0.67,0,公共危險,Y,N,,
Y,0.58,0,公共危險,Y,N,,
Y,0.5,50000,公共危險,N,N,,
Y,0.33,20000,公共危險,Y,N,,
Y,0.17,15000,公共危險,N,N,,
Y,0.67,0,公共危險,N,N,,
Y,1.08,0,公共危險,Y,N,,
Y,1.0,0,公共危險,Y,N,,
Y,0.5,0,公共危險,N,N,,
Y,0.11,0,公共危險,N,N,,
Y,0.24,0,公共危險,N,N,,
Y,7.0,0,公共危險,N,N,,
Y,2.5,0,公共危險,N,N,,
Y,1.0,0,公共危險,N,N,,
Y,0.83,0,公共危險,Y,N,,
Y,0.58,0,公共危險,Y,N,,
Y,0.63,0,公共危險,Y,N,,
Y,0.67,0,公共危險,Y,N,,
Y,0.33,0,公共危險,N,N,,
Y,1.0,0,公共危險,Y,N,,
Y,0.58,0,公共危險,Y,N,,
Y,0.75,0,公共危險,Y,N,,
Y,0.5,0,公共危險,Y,N,,
Y,0.5,30000,公共危險,Y,N,,
Y,0.5,40000,公共危險,Y,N,,
Y,0.5,0,公共危險,Y,N,,
Y,0.67,0,公共危險,Y,N,,
Y,0.58,0,公共危險,N,N,,
Y,0.5,0,公共危險,Y,N,,
Y,0.92,0,公共危險,Y,N,,
Y,0.5,0,公共危險,Y,Y,,
Y,0.75,0,公共危險,Y,N,,
Y,0.58,0,公共危險,Y,N,,
Y,0.5,0,公共危險,Y,N,,
Y,0.5,0,公共危險,Y,N,,
Y,0.5,0,公共危險,Y,Y,,
Y,0.5,30000,公共危險,N,N,,
Y,0.5,50000,公共危險,N,N,,
Y,0.5,0,公共危險,Y,N,,
Y,0.42,0,公共危險,Y,N,,
Y,0.33,0,公共危險,Y,N,,
Y,0.5,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.5,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.42,0,公共危險,N,Y,,
Y,0.42,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.5,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.5,0,公共危險,N,Y,,
Y,0.42,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.5,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.5,0,公共危險,N,Y,,
Y,0.42,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.42,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.42,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.5,10000,公共危險,N,Y,,
Y,0.42,0,公共危險,N,Y,,
Y,0.42,0,公共危險,N,Y,,
Y,0.42,0,公共危險,Y,Y,,
Y,0.42,0,公共危險,Y,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.5,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.5,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.17,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.25,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.33,0,公共危險,N,Y,,
Y,0.5,0,公共危險,N,Y,,
Y,0.83,0,公共危險,N,N,279.0,
Y,0.33,100000,公共危險,N,N,412.0,
Y,0.25,0,公共危險,N,N,420.0,
Y,0.75,0,公共危險,N,N,425.0,
Y,0.5,100000,公共危險,N,N,426.0,
Y,0.58,0,公共危險,N,N,430.0,
Y,0.5,0,公共危險,N,N,447.0,
